,name,builtdate
24318,同心路905号,1991年建
24319,广中路368弄,1989年建
24321,建二公寓,1986年建
24324,欧阳名邸,2003年建
24326,新市南路1141弄,1989年建
24328,景泰大楼,1997年建
24331,虹宸易居,2003年建
24334,凉城三村,1988年建
24336,新市南路1153弄,1989年建
24344,新外滩花苑,2001年建
24345,三门二小区,1997年建
24353,华虹公寓,2001年建
24354,建设新村,1973年建
24355,大连西路171号,1976年建
24356,曲阳路920弄,2002年建
24357,万康家园,1995年建
24358,前进小区,1994年建
24359,东宝兴路306号,1988年建
24360,蒋家桥路14号,1990年建
24365,瑞嘉苑,2004年建
24367,车站北路491弄,1992年建
24368,新市南路1149弄,1989年建
24369,巴林小区,1991年建
24372,良辰美景公寓,2001年建
24374,场中公寓,1998年建
24378,松花江路2599弄,1995年建
24380,凉东小区,1993年建
24381,水木年华花园,2008年建
24383,运光路100弄,1984年建
24387,一品新筑苑,2005年建
24388,中虹花园锦绣文华,2005年建
24389,辉河路59弄,1997年建
24390,佳伟小区,1998年建
24395,奎照路791弄,1997年建
24398,宝华城市花园,2010年建
24404,新昌大厦,1998年建
24411,柳林公寓,1998年建
24414,同心路803弄,1991年建
24417,豪景苑,2013年建
24418,融创外滩188,
24428,大连西路200号,1986年建
24429,银欣花苑（虹口）,1997年建
24437,中信虹港名庭,2011年建
24439,新一小区,1988年建
24444,昆明公寓,1996年建
24447,申工公寓,1996年建
24458,东渡名人大厦,2003年建
24459,新市南路960弄小区,1986年建
24465,同心城,1997年建
24470,松花小区,1991年建
24474,黄山坊,2007年建
24475,中环明珠,2005年建
24481,水电路703弄,1992年建
24489,通州路423号,1983年建
24502,广中路350号,1986年建
24506,双东小区,1985年建
24507,虹叶茗园,2003年建
24508,溧阳华府（公寓）,2007年建
24509,恒业公寓,1998年建
24512,绿苑小区（虹口）,1991年建
24513,金虹花苑,1999年建
24514,公平大楼,1992年建
24516,祥东小区（虹口）,1983年建
24520,丰镇小区,1989年建
24522,虹临花园,1990年建
24523,虹口嘉苑,2004年建
24525,欧阳花苑,2000年建
24531,双宝小区,1989年建
24532,四联大厦,1998年建
24537,国际明佳城,2006年建
24542,三湘花园,2000年建
24543,宏苑小区,1998年建
24546,学府花苑,1999年建
24547,文粤家园,1997年建
24551,华二小区（虹口）,1992年建
24553,凉城四村,1987年建
24555,奎照小区,1997年建
24558,水电路1381弄,1996年建
24559,梅福花苑,2000年建
24561,华严路58弄,1998年建
24565,国际公寓,1996年建
24568,飘鹰公寓,2001年建
24569,江杨名苑,1998年建
24570,海湾大厦,1999年建
24571,虹光公寓,2001年建
24573,四平路755弄,1981年建
24574,武进大楼,1986年建
24588,东宝兴路254弄28支弄,1995年建
24592,水电路386弄,1985年建
24593,晶钻博华大厦,
24596,虹北公寓,2002年建
24599,东五小区（虹口）,1990年建
24604,东盈公寓,2002年建
24608,辉河路20号,1987年建
24620,九联小区,1995年建
24625,祥德路119号,1973年建
24636,南克俭小区,1990年建
24644,奎照路275弄,1986年建
24648,丰镇新村,1996年建
24649,万安路346弄,1989年建
24651,纪念路494弄,1994年建
24659,岳州路371弄,1985年建
24660,密云路250弄,1988年建
24663,新市家园,1995年建
24667,商检公寓,1999年建
24672,丰镇路14弄,1987年建
24684,巴林路60弄,1988年建
24687,华进公寓,1996年建
24688,华清名苑,2003年建
24690,枫叶公寓,2001年建
24695,宝虹新苑,2004年建
24701,东兴小区,1936年建
24708,文致公寓,2000年建
24709,新申小区,1983年建
24712,新市南路561弄,1998年建
24716,华能公寓,1997年建
24717,春满园,2001年建
24718,山水苑,2003年建
24724,东体育会支路62号,2002年建
24729,峰华大楼,1986年建
24730,华科公寓,1998年建
24733,恒业路216号,2000年建
24737,嘉苑公寓,1997年建
24739,虹口玫瑰苑,2000年建
24748,海虹苑,1998年建
24749,甜爱大楼,1998年建
24754,辉河大楼,1992年建
24755,松花江路2605弄,1988年建
24758,中虹花园新都苑,2003年建
24784,密云花苑,1996年建
24789,新南小区,1995年建
24791,明杨豪苑,2004年建
24801,金轩大邸,2004年建
24803,场中路10弄,1986年建
24831,海虹小区,1984年建
24836,辛耕大厦,2000年建
24841,建玮公寓,1999年建
24844,逸仙路380号,1994年建
24858,石油新村,1987年建
24861,川公路146弄,1995年建
24862,镇北小区,1995年建
24868,同济里伍街,1959年建
24872,瑞虹新城（六期）,
24874,中山大厦,1989年建
24881,车站西路小区,1994年建
24886,祥德小区,1992年建
24887,瑞虹新城（五期）,2014年建
24897,海港大楼,
24915,丰景湾名邸,2007年建
24919,虹韵家园,2003年建
24923,奎照路790弄,1995年建
24926,广粤支路57弄,1995年建
24927,中虹翡翠园,2003年建
24930,虹华大楼,1996年建
24932,广灵四路365弄,1992年建
24938,临江大厦,1996年建
24940,东体育会路400弄,1994年建
24950,北宸佳苑,2008年建
24961,吴家湾路101弄,1989年建
24967,八一小区,1998年建
24978,新丰家园,2005年建
24980,麒麟大厦,1999年建
24982,金芙世纪公寓,2003年建
24989,中山北一路244号,1986年建
24991,虹诚大厦,2001年建
24992,上农二小区,1983年建
24994,虬龙公寓,1996年建
24997,四平路581号,1975年建
24998,广中路400号,1985年建
25001,万安路356号,1989年建
25006,韶嘉公寓,2002年建
25016,公安大楼（虹口）,1996年建
25018,天通庵路657弄,1998年建
25020,东体育会路408弄,1985年建
25026,上地公寓,2001年建
25035,玉田大楼,1996年建
25039,辉河路24号,1987年建
25050,掬水轩,2002年建
25069,四川北路1960号,1936年建
25096,星苑小区,1994年建
25099,典雅公寓,2000年建
25101,四川北路1972号,1936年建
25110,紫金公馆,2010年建
25133,虹领公寓,2004年建
25138,铂金时代,1988年建
25144,望隆苑,2002年建
25151,四达路210弄,1983年建
25152,金横小区,1994年建
25153,池沟路200弄,1995年建
25166,华兴商厦,
25170,黄山路240号,1986年建
25171,新亚公寓,1990年建
25173,天宝路358弄,1989年建
25184,名江七星城,2003年建
25185,兰侨大厦,1998年建
25189,水电路62弄,1998年建
25191,文宇公寓,2004年建
25202,大上海紫金城,2008年建
25210,运光路55号,1982年建
25212,永巍公寓,2003年建
25217,广苑小区,1994年建
25222,华严路68弄,1995年建
25227,运光路90弄,1985年建
25239,凯阳新寓,2004年建
25248,鸿旭豪苑（酒店式公寓）,
25256,凉城路847弄,1994年建
25279,欧阳路591号,1985年建
25288,文治路30弄,1995年建
25289,乾鸿苑,2002年建
25298,北城公寓,1996年建
25302,通州路391号,1986年建
25303,海高苑,2001年建
25304,中山北一路260号,1983年建
25322,华星公寓,1997年建
25327,玫瑰广场,2007年建
25328,振大公寓,1997年建
25333,大连西路13号,1966年建
25342,长江大楼,1985年建
25349,仁德坊（虹口）,2006年建
25380,万峰小区,1997年建
25393,龙泰公寓,2010年建
25400,通德苑,2002年建
25415,通州路398号,1990年建
25416,仪表大楼,1990年建
25419,新市北路1491弄,1993年建
25423,新市南路1181弄,1985年建
25427,奎照路4弄,1989年建
25430,同乐村,1978年建
25432,东照里,1930年建
25442,新兴大厦,
25453,四川北路1926号,
25470,凯虹公寓,1997年建
25473,祥德路139弄,1981年建
25474,曲阳路487弄,1987年建
25475,东方公寓（虹口）,1998年建
25498,东宝兴路835弄,1980年建
25510,临平路250弄,1988年建
25514,玉田支路22号,1982年建
25516,宝安路325号,
25526,兴业公寓（虹口）,1997年建
25528,山阴路343弄,1978年建
25532,东宝兴路282号,1988年建
25534,新三小区,1989年建
25535,蒋家桥路19号,1990年建
25537,大连西路155号,1979年建
25544,泰业公寓,1999年建
25545,蒋家桥路11号,1990年建
25546,中原证券大厦,1996年建
25552,运光路61号,1985年建
25553,同心路977号,1986年建
25592,天宝路1008号,1982年建
25598,曲阳路600号,1981年建
25604,池沟虹教小区,1993年建
25610,同心路93弄,1988年建
25611,浦西小区,1936年建
25647,宏伦大厦,1997年建
25659,中虹公寓,1999年建
25668,城城金岛苑,2002年建
25673,万峰嘉苑,1999年建
25680,三湘花苑,1997年建
25694,海叶新苑,2001年建
25701,嘉宏紫薇园,2001年建
25706,平凉路41弄,1992年建
25725,运光新村,1979年建
25735,东体育会路433号,1984年建
25738,万安路979弄,1994年建
25748,建明花苑,2000年建
25753,广中路554号,1987年建
25754,万安路970号,1997年建
25755,中星凉城新苑,2006年建
25760,和平商厦,1998年建
25761,黄山路12号,2013年建
25762,场中路40号,1987年建
25768,天通庵路663号,1990年建
25772,金鑫怡苑,2003年建
25773,四季沙龙公寓,2005年建
25785,四达路220弄,1958年建
25789,四达路166弄,1990年建
25792,大连路1599号,
25794,海伦国际大厦,2012年建
25812,广凉苑,1997年建
25847,机施公寓,1993年建
25854,海伦都市佳苑,2002年建
25856,广中路320号,1986年建
25861,丰镇路16弄,1988年建
25870,中虹明珠苑,2006年建
25879,中山北一路280弄,1995年建
25885,合虹公寓,2003年建
25886,山阴路216弄,
25888,荣胜公寓,2000年建
25913,河畔家苑,2009年建
25914,新城逸境园,2005年建
25915,富力桃园（别墅）,2009年建
25917,龙湖滟澜山（公寓）,2010年建
25918,新青浦花苑（公寓）,1999年建
25919,绿地新里派克公馆,2015年建
25920,合生御廷园（公寓）,2014年建
25921,旭辉玫瑰湾,2012年建
25922,新城盛景园,2011年建
25923,富力桃园（公寓）,2012年建
25924,东渡青筑,2013年建
25925,合生御廷园（别墅）,2012年建
25926,万科锦源（公寓）,2011年建
25930,久事西郊名墅,2011年建
25932,上海豪都国际花园（公寓）,1996年建
25933,庆华新村,1982年建
25934,盈中新村,1995年建
25935,桂花园（青浦）,1996年建
25936,中建锦绣天地,
25941,广虹公寓,1997年建
25942,华骥苑,2008年建
25944,怡田小区,1998年建
25945,广虹二村,1995年建
25947,城东新村,1999年建
25949,上海捷克住宅小区（公寓）,2009年建
25950,绿中海明苑（公寓）,2009年建
25952,高景花园,2002年建
25963,新城忆华里（一期）,2012年建
25965,界泾港新村,2006年建
25969,嘉憬河畔公寓,2002年建
25970,崧泽华城秀景苑,2014年建
25971,万寿新村（青浦）,1998年建
25972,北竿山国际艺术中心,2011年建
25973,城中东路311号,1997年建
25974,佳乐苑,2005年建
25975,教苑新村,1999年建
25976,章浜新村,2001年建
25977,新虹桥明珠花园,2000年建
25978,运杰城市花园,2004年建
25981,海天花园（公寓）,1997年建
25983,西郊大公馆,2005年建
25984,圣地维拉,2006年建
25985,旭辉百合宫馆,2013年建
25987,东方庭院（别墅）,2009年建
25988,康虹花园（公寓）,1994年建
25989,康虹佳园（公寓）,2004年建
25991,胜利路204弄,1998年建
25992,仁恒西郊花园,2015年建
25993,龙湖紫都城,2015年建
25995,新青浦佳园,2004年建
25997,金域水岸苑,2005年建
26000,招商虹桥华府,2014年建
26002,北极星广场,
26003,中铁逸都,2014年建
26006,海天苑,1993年建
26008,宜达新居,2006年建
26009,晨兴花园,2008年建
26020,体育新村,
26028,阁游路777弄,2011年建
26036,夏阳湖国际花园,2004年建
26037,泰安公寓,2007年建
26038,上海豪都国际花园（别墅）,1999年建
26040,城北新村,1984年建
26043,祥龙小区,1994年建
26050,广虹馨苑,2003年建
26055,海上湾华庭紫园,2012年建
26060,大华西郊别墅,2010年建
26061,金地天御,2011年建
26064,翠苑（公寓）,2010年建
26067,国际华城,
26077,仁恒运杰河滨花园,2010年建
26078,帕缇欧香苑,2007年建
26079,南山雨果（公寓）,2015年建
26081,新虹桥雅苑,2009年建
26082,景港名人苑,2010年建
26085,蓬莱山庄,1999年建
26086,安盛杉庄,2002年建
26087,青水湾公寓,2006年建
26089,浩泽家园,2006年建
26091,西部花苑,1999年建
26093,水都南岸（二期）,2008年建
26095,水都南岸（一期）,2008年建
26096,泾港公寓,2001年建
26098,大盈公寓,
26105,留水园,1997年建
26110,万科晶源,2010年建
26120,青松路80弄,1998年建
26121,城中东路643号,1998年建
26128,留水园别墅,1999年建
26131,青浦大厦,2000年建
26132,保安新村,1997年建
26134,万科尚景苑（公寓）,2012年建
26138,中信泰富朱家角新城（公寓）,2008年建
26139,庆丰新村,1997年建
26144,中海翡翠湖岸,2005年建
26151,大豪公寓,2001年建
26154,绿地时代名邸,
26159,青盈苑,2000年建
26163,佳邸别墅,2003年建
26164,巷佳华苑 （二期）,2012年建
26167,万科有山,
26168,西郊美德苑,2010年建
26172,新锦港花园,2004年建
26181,盈港商住新村,1999年建
26202,绿中海明苑（别墅）,2009年建
26204,珠江悦公馆,
26206,海天苑新村,1995年建
26207,康虹花园（别墅）,1994年建
26210,丽都别墅,2003年建
26211,都汇华庭,2005年建
26218,崧泽公寓,2000年建
26219,金地格林郡,2008年建
26220,河畔花园,2006年建
26222,长堤别墅,1997年建
26224,吉富绅花园,2009年建
26227,海天花园（别墅）,2002年建
26228,湖畔佳苑（公寓）,2010年建
26233,淀湖山庄,2008年建
26234,浦汇新村,1998年建
26246,鹤祥苑,2009年建
26251,南湖新村,2004年建
26275,西郊玫瑰湾花苑（公寓）,2003年建
26278,盈湖三岛（别墅）,2004年建
26279,龙湖滟澜山（别墅）,2010年建
26291,梦丹苑,2000年建
26294,青东大楼,1987年建
26296,南沁园,2001年建
26300,御品园林,2012年建
26304,佳丽花园,2006年建
26313,张家圩路77弄,2014年建
26314,银涛高尔夫别墅,2006年建
26315,北大街255弄,
26317,长堤花园别墅,2004年建
26321,西郊半岛名苑,2014年建
26322,环城新村（青浦）,1998年建
26325,万科尚景苑（别墅）,2012年建
26328,西郊紫郡,2005年建
26331,顺驰蓝湾,2005年建
26333,赵江路186弄,
26337,楠林水岸别墅,1997年建
26353,恒联名人世家,2005年建
26354,淀湖新村,1993年建
26356,西郊美林馆,1997年建
26366,绿洲江南园,2003年建
26367,湖畔佳苑（别墅）,2004年建
26368,香花新村,1999年建
26375,沁风雅泾,2010年建
26376,亲水半岛苑,2004年建
26381,太阳岛高尔夫温泉别墅,2004年建
26382,联美品悦,2015年建
26433,中信泰富朱家角新城（别墅）,2008年建
26434,西郊景园,1998年建
26437,金水宝邸,2007年建
26438,凯迪澳澜湾,2008年建
26450,金水湾（别墅）,2003年建
26452,圣堡别墅,2006年建
26456,京盛苑,2006年建
26466,证大上海西镇（公寓）,2012年建
26468,居礼苑（别墅）,2014年建
26472,商华新村,1997年建
26473,城中东路309号,1994年建
26481,启航城,2011年建
26484,侨鑫公寓,1998年建
26507,万科锦源（别墅）,2011年建
26508,东方明珠花园,
26523,浦仓路768弄,1998年建
26529,凯迪赫菲庄园,2013年建
26531,金水湾（公寓）,2003年建
26533,南山雨果（别墅）,2014年建
26543,新城忆华里（二期）,2012年建
26554,上海捷克住宅小区（别墅）,2005年建
26555,新青浦世纪苑,2005年建
26557,塔湾新村,1996年建
26569,观庭,2007年建
26580,新虹桥亚洲花园,1994年建
26588,大豪山林别墅,2004年建
26592,珠溪新苑,2009年建
26595,锦泽苑,2003年建
26596,绿波花园别墅,2003年建
26597,九溪十八岛（一期）,
26599,敦昌别墅,1994年建
26607,威尼斯花园,1995年建
26609,城中西路9号,1989年建
26615,绿地国际山庄,2007年建
26616,怡君苑,
26620,古北佘山国际别墅,2007年建
26623,君悦湾墅,2015年建
26624,居礼苑（公寓）,2014年建
26627,证大上海西镇（别墅）,2012年建
26629,华伦公寓,1999年建
