,name,location,hospital,bus,mall,subway,school,officeBuild,to_center_distance
5209,雅州公寓,"{'lat': 31.24493, 'lng': 121.473371}",40.0,48.0,12.0,6.0,43.0,137.0,1300.6908643580305
5210,复兴中路455号,"{'lat': 31.221388, 'lng': 121.479458}",93.0,55.0,17.0,5.0,83.0,134.0,1555.2891154298977
5211,丽园路660号,"{'lat': 31.212891, 'lng': 121.486453}",67.0,45.0,10.0,4.0,92.0,120.0,2542.592447029791
5212,富南大厦,"{'lat': 31.21748, 'lng': 121.496929}",48.0,40.0,7.0,4.0,72.0,65.0,2486.153514867612
5213,瞿溪路131号,"{'lat': 31.211697, 'lng': 121.500219}",34.0,34.0,4.0,3.0,47.0,50.0,3190.6733922341436
5214,局门后路31号,"{'lat': 31.21459, 'lng': 121.48707}",72.0,51.0,7.0,4.0,91.0,126.0,2371.004645067159
5215,福海公寓,"{'lat': 31.243564, 'lng': 121.476036}",49.0,51.0,17.0,6.0,49.0,129.0,1039.0257270643303
5216,中华坊小区,"{'lat': 31.222495, 'lng': 121.493763}",51.0,49.0,9.0,3.0,69.0,79.0,1862.3788086620307
5217,圣莲大厦,"{'lat': 31.228521, 'lng': 121.503426}",24.0,36.0,17.0,2.0,43.0,49.0,2249.1628224797805
5218,茂名大厦,"{'lat': 31.216856, 'lng': 121.469877}",81.0,37.0,10.0,3.0,123.0,141.0,2313.7184024030526
5219,和顺街26弄,"{'lat': 31.22604, 'lng': 121.503541}",29.0,31.0,12.0,2.0,51.0,62.0,2365.878949639921
5220,建国中路143号,"{'lat': 31.215145, 'lng': 121.474791}",71.0,40.0,10.0,5.0,94.0,120.0,2321.10312889962
5221,龙悦大厦,"{'lat': 31.213169, 'lng': 121.491283}",62.0,46.0,6.0,5.0,68.0,86.0,2643.2448998531477
5222,惠国公寓,"{'lat': 31.214459, 'lng': 121.499458}",48.0,36.0,5.0,4.0,57.0,64.0,2899.16065961095
5223,蓬莱路285弄,"{'lat': 31.223353, 'lng': 121.496065}",47.0,44.0,10.0,3.0,69.0,84.0,1944.016370363491
5224,南昌路166弄,"{'lat': 31.224629, 'lng': 121.473612}",89.0,63.0,16.0,4.0,84.0,137.0,1385.7815307128944
5225,海丽大厦,"{'lat': 31.209307, 'lng': 121.476192}",53.0,37.0,12.0,5.0,71.0,125.0,2928.4284959643787
5226,房地大厦（黄浦）,"{'lat': 31.242471, 'lng': 121.478185}",45.0,62.0,18.0,5.0,49.0,136.0,845.2865175669899
5227,老道前街16弄,"{'lat': 31.22383, 'lng': 121.493907}",62.0,49.0,11.0,2.0,70.0,84.0,1760.8994241999198
5228,打浦路500弄,"{'lat': 31.202522, 'lng': 121.479688}",26.0,28.0,7.0,3.0,35.0,85.0,3647.4674356376418
5229,黄浦逸城,"{'lat': 31.217525, 'lng': 121.494597}",59.0,47.0,7.0,3.0,76.0,73.0,2354.672145952374
5230,南三小区,"{'lat': 31.224669, 'lng': 121.47161}",92.0,58.0,15.0,4.0,90.0,141.0,1489.4812894955276
5231,蓬莱路303弄,"{'lat': 31.222977, 'lng': 121.495684}",49.0,47.0,10.0,3.0,69.0,80.0,1946.929410718675
5232,中泰公寓,"{'lat': 31.244859, 'lng': 121.475528}",38.0,49.0,12.0,6.0,47.0,133.0,1189.1642880613695
5233,威海小区,"{'lat': 31.234856, 'lng': 121.475729}",57.0,80.0,18.0,7.0,46.0,129.0,516.7402686986488
5234,学院路15号,"{'lat': 31.229259, 'lng': 121.503084}",23.0,38.0,17.0,2.0,45.0,49.0,2192.018738885654
5235,张家弄134号,"{'lat': 31.228555, 'lng': 121.498568}",28.0,43.0,23.0,3.0,52.0,78.0,1819.0176083328577
5236,中山南一路447号,"{'lat': 31.205663, 'lng': 121.49115}",34.0,37.0,7.0,3.0,41.0,55.0,3430.3304799377856
5237,中山南一路161弄,"{'lat': 31.206707, 'lng': 121.493755}",31.0,34.0,8.0,3.0,37.0,47.0,3398.3028932774873
5238,永宁街56号,"{'lat': 31.221112, 'lng': 121.495191}",51.0,45.0,7.0,3.0,73.0,85.0,2067.4826325325294
5239,尚文路267弄,"{'lat': 31.220533, 'lng': 121.495803}",51.0,44.0,6.0,4.0,73.0,80.0,2154.224759413193
5240,斜土路734弄,"{'lat': 31.208075, 'lng': 121.478707}",42.0,37.0,10.0,5.0,55.0,118.0,3036.2115643959987
5241,中华路1316弄,"{'lat': 31.222292, 'lng': 121.493034}",63.0,49.0,9.0,3.0,66.0,80.0,1836.2063642353685
5242,四川中路126弄,"{'lat': 31.240474, 'lng': 121.496239}",37.0,63.0,28.0,3.0,43.0,166.0,1546.5656901085133
5243,绿地海珀黄浦,"{'lat': 31.227203, 'lng': 121.496072}",38.0,53.0,30.0,4.0,52.0,84.0,1681.2990176573371
5244,林云小区,"{'lat': 31.294714, 'lng': 121.505332}",18.0,37.0,0.0,1.0,210.0,84.0,6995.165071645539
5245,大二小区,"{'lat': 31.279065, 'lng': 121.499073}",28.0,34.0,1.0,4.0,109.0,48.0,5156.279905773541
5246,邮电新村,"{'lat': 31.274187, 'lng': 121.500859}",23.0,33.0,2.0,4.0,59.0,65.0,4712.765595231744
5247,东泰大厦,"{'lat': 31.253306, 'lng': 121.495893}",35.0,50.0,13.0,3.0,46.0,109.0,2444.508192902097
5248,欧九小区,"{'lat': 31.280498, 'lng': 121.493412}",20.0,33.0,4.0,4.0,123.0,60.0,5159.297547086693
5249,宁和小区,"{'lat': 31.278799, 'lng': 121.456589}",30.0,30.0,4.0,2.0,64.0,45.0,5370.2747732963035
5250,申地公寓,"{'lat': 31.271207, 'lng': 121.46745}",23.0,48.0,4.0,3.0,62.0,59.0,4199.2651200899
5251,玉田新村,"{'lat': 31.284486, 'lng': 121.50017}",32.0,38.0,0.0,2.0,141.0,52.0,5760.5125194274315
5252,凉城一村,"{'lat': 31.297224, 'lng': 121.483368}",21.0,33.0,3.0,1.0,37.0,34.0,6888.778460256618
5253,奔腾新干线,"{'lat': 31.263229, 'lng': 121.483742}",51.0,54.0,13.0,5.0,58.0,69.0,3115.2933002482278
5254,明园森林都市,"{'lat': 31.295147, 'lng': 121.460433}",6.0,23.0,1.0,1.0,8.0,33.0,6939.483392571387
5255,康平小区,"{'lat': 31.317516, 'lng': 121.45618}",25.0,51.0,4.0,2.0,43.0,22.0,9444.595883298542
5256,飘鹰花苑,"{'lat': 31.267871, 'lng': 121.51302}",25.0,48.0,2.0,3.0,50.0,66.0,4722.365395380175
5257,阳城贵都,"{'lat': 31.291214, 'lng': 121.432814}",12.0,39.0,7.0,2.0,26.0,11.0,7729.922236471128
5258,建邦16区,"{'lat': 31.271909, 'lng': 121.503287}",21.0,39.0,3.0,4.0,52.0,72.0,4582.843541205802
5259,瑞虹新城（一期）,"{'lat': 31.269024, 'lng': 121.501915}",25.0,35.0,2.0,3.0,45.0,62.0,4238.1184194216985
5260,阳曲路190弄,"{'lat': 31.315417, 'lng': 121.466573}",14.0,38.0,4.0,0.0,35.0,14.0,9015.400424619558
5261,运光路53号,"{'lat': 31.29624, 'lng': 121.50035}",29.0,39.0,1.0,0.0,186.0,69.0,7017.805857150069
5262,德安大厦,"{'lat': 31.240628, 'lng': 121.44919}",73.0,63.0,9.0,2.0,68.0,164.0,3094.7326667618454
5263,水电路108弄,"{'lat': 31.279758, 'lng': 121.478772}",24.0,40.0,5.0,2.0,78.0,58.0,4948.507901099191
5264,彭顺小区,"{'lat': 31.3129, 'lng': 121.460839}",7.0,39.0,5.0,1.0,28.0,23.0,8841.66134303337
5265,保平小区,"{'lat': 31.320893, 'lng': 121.457693}",21.0,57.0,5.0,2.0,49.0,29.0,9774.733517938394
5266,静安河滨花园,"{'lat': 31.247797, 'lng': 121.457429}",39.0,52.0,12.0,4.0,43.0,148.0,2647.967236923241
5267,灵新小区,"{'lat': 31.29395, 'lng': 121.485375}",42.0,32.0,5.0,2.0,60.0,43.0,6533.884534972344
5268,白金湾广场（公寓）,"{'lat': 31.27224, 'lng': 121.524612}",43.0,32.0,4.0,4.0,55.0,57.0,5826.505027085813
5269,曲阳名邸,"{'lat': 31.293345, 'lng': 121.488044}",39.0,39.0,5.0,2.0,66.0,55.0,6487.477693637941
5270,唐山新苑,"{'lat': 31.266388, 'lng': 121.51561}",27.0,53.0,0.0,4.0,34.0,69.0,4763.045323868967
5271,岭南路700弄,"{'lat': 31.323907, 'lng': 121.462836}",20.0,44.0,3.0,1.0,43.0,17.0,10004.889320463617
5272,高荣小区,"{'lat': 31.233267, 'lng': 121.439005}",38.0,50.0,2.0,6.0,69.0,120.0,4012.380490496863
5273,申强公寓,"{'lat': 31.2635, 'lng': 121.497813}",47.0,45.0,10.0,4.0,51.0,91.0,3513.45091029782
5274,中山家具大厦,"{'lat': 31.264339, 'lng': 121.457317}",13.0,39.0,1.0,2.0,40.0,33.0,3943.844241562054
5275,弘丰新苑,"{'lat': 31.266991, 'lng': 121.484376}",50.0,52.0,12.0,3.0,55.0,61.0,3537.175328317577
5276,耀江国际广场（公寓）,"{'lat': 31.25544, 'lng': 121.496385}",36.0,42.0,12.0,3.0,48.0,99.0,2667.4738194832044
5277,建工天峰公寓,"{'lat': 31.289306, 'lng': 121.490132}",41.0,43.0,4.0,3.0,98.0,63.0,6065.609759237971
5278,悦公馆,"{'lat': 31.157338, 'lng': 121.238709}",2.0,11.0,1.0,0.0,1.0,0.0,24634.666980522492
5279,忠烈小区,"{'lat': 31.312696, 'lng': 121.484656}",29.0,32.0,4.0,1.0,30.0,28.0,8612.415542735152
5280,嘉利明珠城,"{'lat': 31.279333, 'lng': 121.470217}",28.0,38.0,4.0,1.0,57.0,45.0,5004.991642850398
5281,中凯城市之光（静安）,"{'lat': 31.232794, 'lng': 121.471492}",56.0,59.0,18.0,5.0,37.0,143.0,958.642715675644
5282,东方莱茵,"{'lat': 31.247806, 'lng': 121.460785}",35.0,46.0,10.0,5.0,36.0,135.0,2382.840664384662
5283,商业二村,"{'lat': 31.290013, 'lng': 121.486923}",35.0,37.0,4.0,3.0,87.0,54.0,6108.483463898279
5284,新梅共和城,"{'lat': 31.285988, 'lng': 121.456635}",21.0,27.0,2.0,2.0,53.0,38.0,6098.431495847087
5285,临汾路828弄,"{'lat': 31.31768, 'lng': 121.457448}",25.0,53.0,4.0,2.0,44.0,23.0,9432.761452053915
5286,西南小区,"{'lat': 31.283761, 'lng': 121.494997}",28.0,35.0,2.0,3.0,133.0,59.0,5547.168074418719
5287,大众公寓,"{'lat': 31.265703, 'lng': 121.514335}",27.0,56.0,0.0,4.0,39.0,74.0,4624.527417123865
5288,世博花园,"{'lat': 31.273199, 'lng': 121.498077}",27.0,37.0,6.0,5.0,66.0,73.0,4511.175108698883
5289,保德路1010弄,"{'lat': 31.322292, 'lng': 121.458264}",20.0,56.0,5.0,1.0,48.0,31.0,9914.219744131284
5290,水电小区,"{'lat': 31.294128, 'lng': 121.482261}",28.0,34.0,4.0,2.0,54.0,26.0,6542.129919797011
5291,新江大楼,"{'lat': 31.239374, 'lng': 121.45959}",85.0,55.0,14.0,4.0,54.0,154.0,2098.2230611396963
5292,卓悦居,"{'lat': 31.250109, 'lng': 121.464982}",13.0,45.0,12.0,6.0,26.0,127.0,2251.7993433019724
5293,广中五村,"{'lat': 31.28366, 'lng': 121.482389}",18.0,26.0,6.0,2.0,95.0,51.0,5378.5852668172265
5294,三兴苑,"{'lat': 31.319913, 'lng': 121.487867}",17.0,29.0,2.0,2.0,25.0,27.0,9430.121566445221
5295,康泉小区,"{'lat': 39.90682, 'lng': 116.614785}",4.0,8.0,1.0,2.0,4.0,4.0,1059471.9792159281
5296,建机新村,"{'lat': 31.291376, 'lng': 121.486823}",38.0,35.0,4.0,2.0,76.0,53.0,6258.613886984126
5297,绿洲雅宾利花园（一期）,"{'lat': 31.261607, 'lng': 121.478283}",34.0,50.0,6.0,4.0,49.0,59.0,2937.66533230955
5298,大宁路660弄,"{'lat': 31.278941, 'lng': 121.455523}",28.0,27.0,4.0,2.0,59.0,47.0,5429.182135175878
5299,大连小区,"{'lat': 31.27232, 'lng': 121.511767}",19.0,45.0,2.0,4.0,56.0,66.0,5041.8817922769795
5300,东新大楼,"{'lat': 31.25799, 'lng': 121.480212}",31.0,54.0,10.0,4.0,54.0,77.0,2524.439078465213
5301,彭五小区,"{'lat': 31.315266, 'lng': 121.460186}",22.0,46.0,4.0,1.0,36.0,17.0,9111.945554670465
5302,盛世家园,"{'lat': 31.299821, 'lng': 121.430922}",9.0,28.0,4.0,2.0,8.0,5.0,8616.866735710337
5303,欣逸家园,"{'lat': 31.302076, 'lng': 121.490877}",30.0,37.0,4.0,1.0,42.0,42.0,7482.498589714897
5304,灵峰公寓,"{'lat': 31.287747, 'lng': 121.487503}",23.0,37.0,4.0,3.0,103.0,56.0,5863.014063941383
5305,兴泉小区,"{'lat': 31.322113, 'lng': 121.447002}",22.0,38.0,2.0,1.0,36.0,25.0,10183.603767013925
5306,曲沃路153号,"{'lat': 31.314518, 'lng': 121.451478}",20.0,39.0,3.0,1.0,42.0,23.0,9248.578436868802
5307,银都一村（闸北）,"{'lat': 31.323515, 'lng': 121.447584}",18.0,34.0,3.0,1.0,32.0,27.0,10314.25538479021
5308,商建大楼,"{'lat': 31.293096, 'lng': 121.496659}",36.0,41.0,2.0,2.0,111.0,66.0,6593.635543795385
5309,闸园新村,"{'lat': 31.002872, 'lng': 121.440175}",3.0,34.0,1.0,0.0,9.0,4.0,26137.436299924077
5310,胜利小区（虹口）,"{'lat': 31.308389, 'lng': 121.472689}",8.0,37.0,0.0,0.0,27.0,22.0,8166.593600533579
5311,玉峰花园,"{'lat': 31.281927, 'lng': 121.436505}",18.0,35.0,4.0,1.0,32.0,30.0,6699.213095471763
5312,保德公寓,"{'lat': 31.321529, 'lng': 121.450119}",23.0,43.0,5.0,2.0,43.0,30.0,10031.060018503062
5313,远洋新村,"{'lat': 31.27427, 'lng': 121.510959}",25.0,43.0,1.0,4.0,54.0,64.0,5177.950245416523
5314,瑞虹新城（二期）,"{'lat': 31.267041, 'lng': 121.505772}",21.0,48.0,1.0,4.0,39.0,66.0,4235.488263356628
5315,心族公寓,"{'lat': 31.269962, 'lng': 121.464054}",27.0,40.0,6.0,2.0,49.0,57.0,4182.3363601105775
5316,延长小区（闸北）,"{'lat': 31.271956, 'lng': 121.453525}",29.0,38.0,5.0,1.0,40.0,35.0,4847.971305524717
5317,广中路25弄,"{'lat': 31.281404, 'lng': 121.48614}",25.0,29.0,6.0,2.0,107.0,56.0,5148.40963143259
5318,昌盛苑,"{'lat': 31.317869, 'lng': 121.449699}",22.0,37.0,3.0,2.0,38.0,24.0,9655.09450010911
5319,万峰梦湖苑,"{'lat': 31.287499, 'lng': 121.46891}",9.0,34.0,2.0,1.0,48.0,26.0,5919.397003693306
5320,阳城花园,"{'lat': 31.289023, 'lng': 121.433598}",13.0,37.0,8.0,2.0,30.0,17.0,7490.202842679089
5321,复元坊,"{'lat': 31.256222, 'lng': 121.472024}",25.0,55.0,7.0,3.0,32.0,84.0,2482.4540372320475
5322,快乐家苑,"{'lat': 31.203628, 'lng': 121.283815}",0.0,16.0,1.0,0.0,6.0,0.0,19091.692868717106
5323,民乐佳苑,"{'lat': 31.163429, 'lng': 121.098279}",2.0,23.0,0.0,0.0,10.0,1.0,37281.4955164613
5324,东方都市景苑,"{'lat': 31.265239, 'lng': 121.507299}",20.0,50.0,1.0,3.0,39.0,75.0,4155.255136660179
5325,南星小区,"{'lat': 31.249457, 'lng': 121.47244}",19.0,45.0,6.0,6.0,43.0,110.0,1778.1044622135266
5326,华祺苑,"{'lat': 31.249714, 'lng': 121.475911}",21.0,45.0,6.0,5.0,48.0,105.0,1677.9522795135808
5327,瑞虹新城（三期）,"{'lat': 31.272457, 'lng': 121.507343}",21.0,42.0,2.0,4.0,48.0,69.0,4824.347607557046
5328,慧芝湖花园,"{'lat': 31.287684, 'lng': 121.466296}",13.0,35.0,2.0,1.0,52.0,28.0,5993.14750237267
5329,久耕小区,"{'lat': 31.258316, 'lng': 121.497235}",45.0,48.0,12.0,5.0,53.0,87.0,2981.720734008603
5330,曲阳豪庭,"{'lat': 31.2921, 'lng': 121.495303}",37.0,44.0,2.0,2.0,109.0,62.0,6457.647291296822
5331,东四小区,"{'lat': 31.288543, 'lng': 121.496743}",42.0,41.0,2.0,3.0,142.0,60.0,6103.193016072464
5332,绿洲雅宾利花园（二期）,"{'lat': 31.265095, 'lng': 121.480592}",53.0,59.0,11.0,5.0,58.0,70.0,3313.3480380300684
5333,新电小区,"{'lat': 31.296399, 'lng': 121.488164}",34.0,38.0,5.0,1.0,41.0,57.0,6826.516204361107
5334,谈家桥路85弄,"{'lat': 31.266556, 'lng': 121.459166}",13.0,42.0,4.0,1.0,42.0,41.0,4054.793022694568
5335,密云路471弄,"{'lat': 31.287958, 'lng': 121.500702}",38.0,44.0,0.0,2.0,148.0,54.0,6143.35743439968
5336,新陆花苑,"{'lat': 31.272493, 'lng': 121.499623}",24.0,35.0,3.0,4.0,55.0,73.0,4493.337093344745
5337,天东小区,"{'lat': 31.255566, 'lng': 121.482107}",18.0,48.0,11.0,5.0,51.0,84.0,2255.2423495746243
5338,东体小区,"{'lat': 31.286969, 'lng': 121.495822}",43.0,37.0,1.0,3.0,145.0,54.0,5912.299970300508
5339,共和新路4605弄,"{'lat': 31.323216, 'lng': 121.455203}",19.0,49.0,7.0,1.0,40.0,33.0,10081.631186849121
5340,峥宸苑,"{'lat': 31.280739, 'lng': 121.469316}",29.0,39.0,3.0,1.0,62.0,45.0,5175.949276286445
5341,上大东村,"{'lat': 31.283212, 'lng': 121.466187}",32.0,38.0,2.0,2.0,62.0,40.0,5513.772118897506
5342,达安城,"{'lat': 31.241843, 'lng': 121.467033}",61.0,46.0,12.0,5.0,44.0,153.0,1525.688348503884
5343,东方明珠大宁公寓,"{'lat': 31.28134, 'lng': 121.457485}",30.0,30.0,4.0,2.0,66.0,46.0,5591.289143939191
5344,永泉公寓,"{'lat': 31.308191, 'lng': 121.447161}",11.0,29.0,1.0,1.0,23.0,45.0,8724.625341583585
5345,达安锦园,"{'lat': 31.243981, 'lng': 121.448377}",47.0,56.0,9.0,3.0,61.0,154.0,3260.868894114428
5346,芷江中路493弄,"{'lat': 31.264864, 'lng': 121.475621}",40.0,59.0,4.0,4.0,52.0,60.0,3328.84244511635
5347,谈家桥路80弄,"{'lat': 31.266896, 'lng': 121.45892}",12.0,40.0,4.0,1.0,43.0,41.0,4099.241608598731
5348,浦江名邸,"{'lat': 31.262197, 'lng': 121.503432}",40.0,51.0,2.0,4.0,37.0,86.0,3665.4403253679125
5349,闻喜小区,"{'lat': 31.313146, 'lng': 121.454066}",22.0,40.0,3.0,1.0,36.0,28.0,9030.270474053954
5350,百乐门小区,"{'lat': 31.230462, 'lng': 121.448495}",99.0,60.0,13.0,1.0,75.0,157.0,3150.055521967182
5351,句容小区,"{'lat': 31.246987, 'lng': 121.455771}",48.0,54.0,15.0,4.0,41.0,161.0,2739.5363623369717
5352,宇泰公寓,"{'lat': 31.256569, 'lng': 121.50218}",39.0,46.0,4.0,2.0,39.0,94.0,3097.393036663737
5353,国贸花园,"{'lat': 31.264107, 'lng': 121.492668}",57.0,49.0,15.0,4.0,57.0,87.0,3385.3907587278745
5354,龙盛佳苑,"{'lat': 31.288591, 'lng': 121.430479}",13.0,40.0,7.0,2.0,31.0,16.0,7635.364804731096
5355,海昌苑,"{'lat': 31.263883, 'lng': 121.498652}",46.0,46.0,10.0,4.0,49.0,93.0,3587.815125087433
5356,曲一花苑,"{'lat': 31.283432, 'lng': 121.496437}",30.0,31.0,2.0,2.0,149.0,47.0,5545.943641227455
5357,静安国际广场,"{'lat': 31.237404, 'lng': 121.454028}",93.0,63.0,18.0,2.0,61.0,175.0,2588.178837601044
5358,凉城路1201弄,"{'lat': 31.308565, 'lng': 121.476535}",15.0,35.0,2.0,0.0,31.0,27.0,8158.323581772231
5359,车站南路407弄,"{'lat': 31.299951, 'lng': 121.48043}",19.0,32.0,4.0,1.0,35.0,19.0,7189.064234523031
5360,密云路611弄,"{'lat': 31.293789, 'lng': 121.506033}",14.0,39.0,0.0,1.0,192.0,81.0,6920.607903629644
5361,何家宅小区,"{'lat': 31.279383, 'lng': 121.483114}",30.0,36.0,4.0,2.0,95.0,56.0,4905.286017187667
5362,山阴路310弄,"{'lat': 31.274782, 'lng': 121.491593}",32.0,36.0,9.0,3.0,87.0,80.0,4501.14755306107
5363,天宝西路252弄,"{'lat': 31.278622, 'lng': 121.499082}",29.0,33.0,1.0,4.0,106.0,47.0,5110.103279561214
5364,宝山路499弄,"{'lat': 31.263828, 'lng': 121.484751}",52.0,57.0,14.0,5.0,56.0,72.0,3190.586031473227
5365,河滨大楼,"{'lat': 31.24904, 'lng': 121.490097}",28.0,68.0,23.0,4.0,59.0,176.0,1749.0476503542527
5366,天宝西路251弄,"{'lat': 31.28096, 'lng': 121.498953}",31.0,34.0,0.0,4.0,125.0,50.0,5351.973208858435
5367,银都二村（闸北）,"{'lat': 31.323993, 'lng': 121.446379}",18.0,35.0,3.0,1.0,31.0,26.0,10400.61462720942
5368,永和二村,"{'lat': 31.297669, 'lng': 121.435136}",7.0,31.0,4.0,1.0,9.0,10.0,8198.281534568729
5369,邢长小区,"{'lat': 31.265593, 'lng': 121.4928}",52.0,48.0,15.0,5.0,56.0,81.0,3546.0318363744123
5370,平顺路875弄,"{'lat': 31.324947, 'lng': 121.460542}",24.0,53.0,5.0,1.0,39.0,28.0,10158.53287284316
5371,龙潭小区,"{'lat': 31.278499, 'lng': 121.431929}",31.0,42.0,3.0,2.0,46.0,31.0,6704.701394187578
5372,兴亚广场（公寓）,"{'lat': 31.258898, 'lng': 121.479838}",31.0,53.0,10.0,4.0,50.0,78.0,2626.7786419549006
5373,育秀东区,"{'lat': 30.913381, 'lng': 121.474202}",13.0,63.0,3.0,0.0,27.0,11.0,35801.9491274072
5374,云海苑,"{'lat': 31.234894, 'lng': 121.471011}",61.0,58.0,14.0,6.0,40.0,132.0,964.000885868489
5375,爱家豪庭,"{'lat': 31.267408, 'lng': 121.499153}",32.0,38.0,8.0,3.0,47.0,73.0,3959.574897339969
5376,同心路125弄,"{'lat': 31.272873, 'lng': 121.484275}",39.0,45.0,11.0,3.0,71.0,70.0,4188.435436427695
5377,合生朗廷,"{'lat': 31.1637, 'lng': 121.207103}",3.0,13.0,1.0,0.0,12.0,0.0,27253.153259250284
5378,昌平大楼,"{'lat': 31.239247, 'lng': 121.44498}",40.0,59.0,6.0,3.0,67.0,143.0,3465.6911858157196
5379,西藏北路1103弄,"{'lat': 31.26738, 'lng': 121.472781}",38.0,58.0,5.0,3.0,45.0,58.0,3654.434048551805
5380,吉联大厦,"{'lat': 31.282698, 'lng': 121.482089}",18.0,28.0,6.0,2.0,90.0,49.0,5271.076831869687
5381,飘鹰东方花园,"{'lat': 31.276009, 'lng': 121.500357}",28.0,35.0,2.0,3.0,80.0,63.0,4881.24437758484
5382,闻喜路1110弄,"{'lat': 31.314611, 'lng': 121.451058}",20.0,36.0,3.0,1.0,42.0,23.0,9270.658506699989
5383,商业一村,"{'lat': 31.281222, 'lng': 121.482466}",21.0,31.0,6.0,2.0,95.0,53.0,5107.7373755611625
5384,沽源小区,"{'lat': 31.308082, 'lng': 121.483752}",27.0,35.0,4.0,1.0,33.0,33.0,8096.683301295042
5385,水电路1013弄,"{'lat': 31.29475, 'lng': 121.485473}",40.0,33.0,5.0,2.0,59.0,44.0,6623.246344742501
5386,申田大楼,"{'lat': 31.230047, 'lng': 121.448162}",100.0,58.0,13.0,2.0,76.0,157.0,3189.3922257850745
5387,原林小区,"{'lat': 31.157302, 'lng': 121.272689}",2.0,8.0,0.0,0.0,0.0,0.0,21640.888037158413
5388,协和大厦,"{'lat': 31.265648, 'lng': 121.464373}",26.0,45.0,3.0,1.0,43.0,51.0,3731.8863922453374
5389,彭新小区,"{'lat': 31.314982, 'lng': 121.45278}",21.0,42.0,3.0,1.0,43.0,23.0,9260.965219147796
5390,阳城美景,"{'lat': 31.29388, 'lng': 121.435343}",8.0,36.0,5.0,1.0,23.0,19.0,7834.204268138867
5391,虹仪小区,"{'lat': 31.275933, 'lng': 121.495494}",37.0,34.0,6.0,3.0,101.0,78.0,4719.629396231215
5392,姚西小区,"{'lat': 31.238672, 'lng': 121.44255}",35.0,52.0,5.0,3.0,65.0,127.0,3687.944332692467
5393,久久公寓,"{'lat': 31.30676, 'lng': 121.492719}",30.0,38.0,3.0,1.0,48.0,34.0,8021.731319425418
5394,文华苑（虹口）,"{'lat': 31.30314, 'lng': 121.471954}",9.0,28.0,0.0,0.0,29.0,19.0,7593.693407999929
5395,运光小区,"{'lat': 31.294832, 'lng': 121.501731}",25.0,39.0,1.0,0.0,205.0,70.0,6902.823149745671
5396,久业家苑,"{'lat': 31.286273, 'lng': 121.474131}",24.0,29.0,2.0,0.0,58.0,22.0,5706.833774092476
5397,金水苑,"{'lat': 30.961617, 'lng': 121.504192}",1.0,14.0,0.0,0.0,2.0,1.0,30511.311710761875
5398,阳曲路75弄,"{'lat': 31.31283, 'lng': 121.4664}",10.0,34.0,5.0,0.0,29.0,15.0,8733.88719356157
5399,祥和花园,"{'lat': 30.997592, 'lng': 121.442323}",2.0,41.0,1.0,0.0,9.0,3.0,26689.05579571303
5400,文怡花园,"{'lat': 31.000133, 'lng': 121.445016}",2.0,30.0,1.0,0.0,7.0,3.0,26374.605644247276
5401,凉二小区,"{'lat': 31.302477, 'lng': 121.477927}",20.0,30.0,3.0,0.0,35.0,15.0,7475.862266004491
5402,赤峰小区,"{'lat': 31.288982, 'lng': 121.498819}",44.0,45.0,2.0,4.0,150.0,61.0,6201.095211826473
5403,水闸小区,"{'lat': 30.997867, 'lng': 121.43828}",3.0,46.0,1.0,0.0,11.0,3.0,26714.83751927598
5404,和新小区,"{'lat': 31.316505, 'lng': 121.458075}",25.0,50.0,4.0,2.0,41.0,19.0,9291.702709856641
5405,康虹园,"{'lat': 31.183087, 'lng': 121.320761}",1.0,10.0,0.0,0.0,4.0,2.0,16320.070763400234
5406,新南家园,"{'lat': 31.000448, 'lng': 121.451579}",2.0,16.0,0.0,0.0,5.0,0.0,26265.619171522274
5407,广裕小区,"{'lat': 31.309846, 'lng': 121.473458}",8.0,34.0,0.0,0.0,26.0,21.0,8321.104063094179
5408,广中二村,"{'lat': 31.28483, 'lng': 121.485509}",28.0,28.0,7.0,2.0,103.0,54.0,5523.012747212192
5409,远虹大厦,"{'lat': 31.2629, 'lng': 121.506548}",24.0,51.0,2.0,3.0,36.0,86.0,3905.4241999220085
5410,恒升半岛,"{'lat': 31.252948, 'lng': 121.495877}",36.0,52.0,11.0,3.0,47.0,111.0,2411.130928996299
5411,镇宁路404弄,"{'lat': 31.228594, 'lng': 121.44248}",88.0,53.0,5.0,2.0,83.0,145.0,3750.5923838926124
5412,中心铂庭,"{'lat': 31.249809, 'lng': 121.471832}",18.0,48.0,8.0,6.0,43.0,112.0,1839.9326323258872
5413,友谊二村,"{'lat': 31.290482, 'lng': 121.48488}",27.0,29.0,3.0,2.0,83.0,44.0,6146.138561382631
5414,联富假日公寓,"{'lat': 31.249899, 'lng': 121.487252}",25.0,68.0,23.0,5.0,65.0,173.0,1724.1221307021285
5415,静安四季苑,"{'lat': 31.235804, 'lng': 121.467023}",71.0,54.0,14.0,4.0,49.0,134.0,1343.2628041171768
5416,虹景公寓,"{'lat': 31.293841, 'lng': 121.483337}",29.0,32.0,4.0,2.0,58.0,31.0,6512.699361595697
5417,悦华小区,"{'lat': 31.279447, 'lng': 121.497855}",27.0,35.0,2.0,4.0,120.0,51.0,5159.563866029444
5418,模范村,"{'lat': 31.229331, 'lng': 121.460343}",98.0,59.0,17.0,4.0,52.0,175.0,2085.735794574672
